ticker,date,exchange_platform,trade_volume,trade_price
icpusdt,2024-09-21T01:05:33.987+10:00,poloniex,22.18831,8.309974374343968
lyxusdt,2024-09-21T01:05:33.992+10:00,kucoin,59.1809,2.119004736663349
ftmtry,2024-09-21T01:05:33.964+10:00,binance,391.85,22.13396861043767
xlmusdt,2024-09-21T01:05:34.001+10:00,mexc,8151.15,0.0969001594866982
ogusdt,2024-09-21T01:05:34.015+10:00,huobi,10.3699,3.0873999999999997
imxusdt,2024-09-21T01:05:34.040+10:00,binance,85.53999999999999,1.5752516951133972
imxbtc,2024-09-21T01:05:34.043+10:00,binance,100.23,2.4667530679437293E-5
btcusdt,2024-09-21T01:05:34.044+10:00,binance,0.38232,63893.340984777155
imxusdt,2024-09-21T01:05:34.044+10:00,binance,193.38,1.575242010549178
polxusdt,2024-09-21T01:05:34.050+10:00,kucoin,715173.0448,6.1499999999999996E-6
ornusdt,2024-09-21T01:05:34.064+10:00,mexc,3.38,1.3062
forusdt,2024-09-21T01:05:33.984+10:00,bibox,239.74470000000002,0.0037266539068434045
shibusd,2024-09-21T01:05:34.090+10:00,kraken,1.0E7,1.4459999999999999E-5
htxusdt,2024-09-21T01:05:34.055+10:00,kucoin,1.06108695E7,1.264E-6
vanryusdt,2024-09-21T01:05:34.066+10:00,binance,49514.0,0.10775025649311307
driftusdt,2024-09-21T01:05:34.079+10:00,huobi,348.4971,0.7424550718499522
doviusdt,2024-09-21T01:05:34.088+10:00,huobi,473.3404,0.0884
fortusdt,2024-09-21T01:05:34.088+10:00,mexc,20.56,0.12345
ethfiusdt,2024-09-21T01:05:34.094+10:00,mexc,2.3,1.562
pslusdt,2024-09-21T01:05:34.083+10:00,kucoin,203618.9419,1.0860000000000001E-4
xaiusdt,2024-09-21T01:05:34.099+10:00,binance,32362.600000000002,0.21345209501090762
latusdt,2024-09-21T01:05:34.113+10:00,huobi,1430.2,0.008794
tokenusdt,2024-09-21T01:05:34.110+10:00,kucoin,5374.6335,0.0641
zcxusdt,2024-09-21T01:05:34.129+10:00,huobi,537.6348,0.0744
bnbbtc,2024-09-21T01:05:34.121+10:00,binance,0.11800000000000001,0.008998822033898306
