ticker,date,exchange_platform,trade_volume,trade_price
gmxusdt,2024-09-21T01:05:29.678+10:00,mexc,0.1,25.51
suiusdt,2024-09-21T01:05:29.674+10:00,binance,11588.800000000001,1.4285182771296423
suiusdc,2024-09-21T01:05:29.678+10:00,binance,1243.1,1.4297977475665677
floki2usdt,2024-09-21T01:05:29.676+10:00,binance,923041.0,1.3666959620428564E-4
fxusdt,2024-09-21T01:05:29.700+10:00,huobi,419.3202,0.1397
suiusdt,2024-09-21T01:05:29.691+10:00,mexc,75.56,1.4308361037586024
blzeur,2024-09-21T01:05:29.737+10:00,kraken,16.53029,0.13916
grtusdt,2024-09-21T01:05:29.698+10:00,poloniex,1543.9232,0.15489999999999998
rsrusdt,2024-09-21T01:05:29.664+10:00,okex,29849.178437000002,0.006702003350175959
suibnb,2024-09-21T01:05:29.678+10:00,binance,287.0,0.0024904728222996516
orbsusdt,2024-09-21T01:05:29.702+10:00,huobi,402.3336,0.024855
wbtcusdt,2024-09-21T01:05:29.716+10:00,binance,1.0E-4,63776.91
